2021-09-11T00:00:00.000+02:00,493
2021-04-06T00:00:00.000+02:00,14965
2021-08-17T00:00:00.000+02:00,221
2021-05-14T00:00:00.000+02:00,2914
2021-04-02T00:00:00.000+02:00,28156
2021-09-26T00:00:00.000+02:00,428
2021-03-27T00:00:00.000+01:00,29326
2021-08-18T00:00:00.000+02:00,200
2021-06-26T00:00:00.000+02:00,74
2021-06-22T00:00:00.000+02:00,170
2021-03-26T00:00:00.000+01:00,31857
2021-09-17T00:00:00.000+02:00,814
2021-07-01T00:00:00.000+02:00,104
2021-04-15T00:00:00.000+02:00,17929
2021-01-05T00:00:00.000+01:00,14193
2021-01-09T00:00:00.000+01:00,9410
2021-02-22T00:00:00.000+01:00,6325
2021-01-16T00:00:00.000+01:00,6056
2021-03-22T00:00:00.000+01:00,16791
2021-02-14T00:00:00.000+01:00,2552
2021-01-18T00:00:00.000+01:00,4838
2021-02-27T00:00:00.000+01:00,10123
2021-03-17T00:00:00.000+01:00,27340
2021-02-11T00:00:00.000+01:00,6387
2021-02-12T00:00:00.000+01:00,6599
2021-02-26T00:00:00.000+01:00,12134
2021-01-10T00:00:00.000+01:00,4621
2021-02-25T00:00:00.000+01:00,11558
2021-01-03T00:00:00.000+01:00,4426
2021-01-08T00:00:00.000+01:00,10544
2021-02-23T00:00:00.000+01:00,12176
2021-03-15T00:00:00.000+01:00,14426
2021-02-20T00:00:00.000+01:00,7054
2021-02-13T00:00:00.000+01:00,5342
2021-01-22T00:00:00.000+01:00,6324
2021-01-13T00:00:00.000+01:00,9421
2021-03-16T00:00:00.000+01:00,25102
2021-03-04T00:00:00.000+01:00,15860
2021-01-31T00:00:00.000+01:00,2509
2021-02-18T00:00:00.000+01:00,8795
2021-01-28T00:00:00.000+01:00,6155
2021-01-02T00:00:00.000+01:00,5742
2021-03-10T00:00:00.000+01:00,21417
2021-02-03T00:00:00.000+01:00,6502
2021-01-07T00:00:00.000+01:00,8780
2021-02-10T00:00:00.000+01:00,7017
2021-03-12T00:00:00.000+01:00,21235
2021-01-23T00:00:00.000+01:00,4687
2021-02-08T00:00:00.000+01:00,4041
2021-03-18T00:00:00.000+01:00,26087
2021-01-11T00:00:00.000+01:00,5568
2021-03-14T00:00:00.000+01:00,10915
2021-03-09T00:00:00.000+01:00,17488
2021-03-03T00:00:00.000+01:00,15286
2021-03-05T00:00:00.000+01:00,14881
2021-01-30T00:00:00.000+01:00,4715
2021-01-12T00:00:00.000+01:00,9053
2021-03-13T00:00:00.000+01:00,17244
2021-01-20T00:00:00.000+01:00,7149
2021-02-09T00:00:00.000+01:00,6945
2021-01-29T00:00:00.000+01:00,5871
2021-01-06T00:00:00.000+01:00,12056
2021-02-24T00:00:00.000+01:00,12157
2021-02-19T00:00:00.000+01:00,8520
2021-01-17T00:00:00.000+01:00,3273
2021-02-06T00:00:00.000+01:00,4730
2021-03-06T00:00:00.000+01:00,13602
2021-03-21T00:00:00.000+01:00,14618
2021-03-11T00:00:00.000+01:00,18919
2021-01-19T00:00:00.000+01:00,6907
2021-02-15T00:00:00.000+01:00,5196
2021-01-25T00:00:00.000+01:00,4608
2021-02-16T00:00:00.000+01:00,8709
2021-02-28T00:00:00.000+01:00,4795
2021-02-21T00:00:00.000+01:00,3903
2021-01-15T00:00:00.000+01:00,7405
2021-03-20T00:00:00.000+01:00,21892
2021-03-02T00:00:00.000+01:00,15724
2021-02-07T00:00:00.000+01:00,2433
2021-03-08T00:00:00.000+01:00,10084
2021-02-02T00:00:00.000+01:00,6814
2021-02-01T00:00:00.000+01:00,4331
2021-02-17T00:00:00.000+01:00,9087
2021-02-05T00:00:00.000+01:00,5967
2021-02-04T00:00:00.000+01:00,6057
2021-01-24T00:00:00.000+01:00,2422
2021-01-14T00:00:00.000+01:00,7794
2021-01-21T00:00:00.000+01:00,6638
2021-03-19T00:00:00.000+01:00,26439
2021-03-07T00:00:00.000+01:00,6297
2021-03-01T00:00:00.000+01:00,7959
2021-01-27T00:00:00.000+01:00,7157
